date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:40:57	663486/663486	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c41db26-a1fbe%22	https://www.brahmayya.com/wp-content/themes/brahmayya/fonts/FiraSans-Thin.svg	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/fonts/FiraSans-Thin.svg	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/bootstrap.min.css)
20:40:57	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ed5f-57fbbe23458ff%22	https://www.brahmayya.com/wp-content/themes/brahmayya/fonts/fontawesome-webfont.eot?v=4.3.0	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/fonts/fontawesome-webfonte0a5.eot	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/bootstrap.min.css)
20:40:57	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ed5f-57fbbe23458ff%22	https://www.brahmayya.com/wp-content/themes/brahmayya/fonts/fontawesome-webfont.eot?	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/fonts/fontawesome-webfontd41d.eot	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/bootstrap.min.css)
20:40:57	56780/56780	---M--	200	added ('OK')	font/woff2	etag:%225c41db26-ddcc%22	https://www.brahmayya.com/wp-content/themes/brahmayya/fonts/fontawesome-webfont.woff2?v=4.3.0	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/fonts/fontawesome-webfonte0a5.woff2	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/bootstrap.min.css)
20:40:57	71508/71508	---M--	200	added ('OK')	font/woff	etag:%225c41db26-11754%22	https://www.brahmayya.com/wp-content/themes/brahmayya/fonts/fontawesome-webfont.woff?v=4.3.0	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/fonts/fontawesome-webfonte0a5.woff	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/bootstrap.min.css)
20:40:58	122092/122092	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225c41db26-1dcec%22	https://www.brahmayya.com/wp-content/themes/brahmayya/fonts/fontawesome-webfont.ttf?v=4.3.0	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/fonts/fontawesome-webfonte0a5.ttf	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/bootstrap.min.css)
20:40:58	313398/313398	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c41db26-4c836%22	https://www.brahmayya.com/wp-content/themes/brahmayya/fonts/fontawesome-webfont.svg?v=4.3.0	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/fonts/fontawesome-webfonte0a5.svg	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/bootstrap.min.css)
20:40:58	10426/10426	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Sep%202021%2015:10:58%20GMT	https://www.brahmayya.com/wp-content/themes/brahmayya/css/images/bx_loader.gif	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/css/images/bx_loader.gif	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/bootstrap.min.css)
20:40:59	10426/10426	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Sep%202021%2015:10:59%20GMT	https://www.brahmayya.com/wp-content/themes/brahmayya/css/images/controls.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/css/images/controls.png	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/bootstrap.min.css)
20:41:00	247/247	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/jquery-ui.css)
20:41:00	319/319	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/jquery-ui.css)
20:41:00	301/301	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/jquery-ui.css)
20:41:01	301/301	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/jquery-ui.css)
20:41:01	246/246	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/jquery-ui.css)
20:41:02	374/374	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/jquery-ui.css)
20:41:02	371/371	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/jquery-ui.css)
20:41:02	7006/7006	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-icons_222222_256x240.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-icons_222222_256x240.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/jquery-ui.css)
20:41:03	7092/7092	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-icons_888888_256x240.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-icons_888888_256x240.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/jquery-ui.css)
20:41:03	7071/7071	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-icons_454545_256x240.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-icons_454545_256x240.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/jquery-ui.css)
20:41:04	4599/4599	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-icons_2e83ff_256x240.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-icons_2e83ff_256x240.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/jquery-ui.css)
20:41:04	4599/4599	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/jquery-ui.css)
20:41:04	251/251	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.11.4/themes/smoothness/jquery-ui.css)
20:41:05	957/957	---M--	200	added ('OK')	image/png	etag:%225c41db26-3bd%22	https://www.brahmayya.com/wp-content/themes/brahmayya/images/oly-bg.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/images/oly-bg.png	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/style.css)
20:41:05	1717/1717	---M--	200	added ('OK')	image/png	etag:%225c41db26-6b5%22	https://www.brahmayya.com/wp-content/themes/brahmayya/images/dropArrow.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/images/dropArrow.png	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/style.css)
20:41:05	1578/1578	---M--	200	added ('OK')	image/png	etag:%225c41db26-62a%22	https://www.brahmayya.com/wp-content/themes/brahmayya/images/dropArrowhover.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/images/dropArrowhover.png	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/style.css)
20:41:06	1133/1133	---M--	200	added ('OK')	image/jpeg	etag:%225c41db26-46d%22	https://www.brahmayya.com/wp-content/themes/brahmayya/images/listImg.jpg	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/images/listImg.jpg	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/style.css)
20:41:06	17087/17087	---M--	200	added ('OK')	image/png	etag:%225c41db26-42bf%22	https://www.brahmayya.com/wp-content/themes/brahmayya/images/newsBg.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/images/newsBg.png	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/style.css)
20:41:06	1014/1014	---M--	200	added ('OK')	image/png	etag:%225c41db26-3f6%22	https://www.brahmayya.com/wp-content/themes/brahmayya/images/newsList.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/images/newsList.png	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/style.css)
20:41:06	1030/1030	---M--	200	added ('OK')	image/png	etag:%225c41db26-406%22	https://www.brahmayya.com/wp-content/themes/brahmayya/images/career-oly.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/images/career-oly.png	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/style.css)
20:41:07	1168/1168	---M--	200	added ('OK')	image/jpeg	etag:%225c41db26-490%22	https://www.brahmayya.com/wp-content/themes/brahmayya/images/footer-list.jpg	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/images/footer-list.jpg	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/style.css)
20:41:07	45282/45282	---M--	200	added ('OK')	image/jpeg	etag:%225c41db26-b0e2%22	https://www.brahmayya.com/wp-content/themes/brahmayya/images/brahmayya-bg.jpg	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/images/brahmayya-bg.jpg	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/style.css)
20:41:07	1181/1181	---M--	200	added ('OK')	image/jpeg	etag:%225c41db26-49d%22	https://www.brahmayya.com/wp-content/themes/brahmayya/images/breadcrumb-list.jpg	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/images/breadcrumb-list.jpg	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/style.css)
20:41:08	1131/1131	---M--	200	added ('OK')	image/jpeg	etag:%225c41db26-46b%22	https://www.brahmayya.com/wp-content/themes/brahmayya/images/pageLine.jpg	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/images/pageLine.jpg	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/style.css)
20:41:08	956/956	---M--	200	added ('OK')	image/png	etag:%225c41db26-3bc%22	https://www.brahmayya.com/wp-content/themes/brahmayya/images/sideBarsprit.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/images/sideBarsprit.png	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/style.css)
20:41:08	1196/1196	---M--	200	added ('OK')	image/png	etag:%225c41db26-4ac%22	https://www.brahmayya.com/wp-content/themes/brahmayya/images/upload.png	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-content/themes/brahmayya/images/upload.png	(from https://www.brahmayya.com/wp-content/themes/brahmayya/css/style.css)
20:41:09	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:08%20GMT	http://www.brahmayya.com/robots.txt		(from https://www.brahmayya.com/)
20:41:09	2379/2379	---MCZ	200	added ('OK')	application/json	date:Fri,%2024%20Sep%202021%2015:11:09%20GMT	https://www.brahmayya.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.brahmayya.com%2Fsectors%2Ffinance-banking%2F	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-json/oembed/1.0/embedf749.json	(from https://www.brahmayya.com/sectors/finance-banking/)
20:41:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:09%20GMT	https://www.brahmayya.com/?p=43	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/index4170.html	(from https://www.brahmayya.com/sectors/finance-banking/)
20:41:10	2490/2490	---MCZ	200	added ('OK')	text/xml	date:Fri,%2024%20Sep%202021%2015:11:10%20GMT	https://www.brahmayya.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.brahmayya.com%2Fsectors%2Ffinance-banking%2F&format=xml	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-json/oembed/1.0/embed69c5	(from https://www.brahmayya.com/sectors/finance-banking/)
20:41:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:10%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/finance-banking/)
20:41:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:11%20GMT	https://www.brahmayya.com/who-we-are/	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/who-we-are/index.html	(from https://www.brahmayya.com/sectors/finance-banking/)
20:41:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:11%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/finance-banking/)
20:41:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:11%20GMT	https://www.brahmayya.com/what-we-do/	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/what-we-do/index.html	(from https://www.brahmayya.com/sectors/finance-banking/)
20:41:11	11061/11061	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2015:11:11%20GMT	https://www.brahmayya.com/sectors/	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/sectors/index.html	(from https://www.brahmayya.com/sectors/finance-banking/)
20:41:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:11%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/finance-banking/)
20:41:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:12%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/finance-banking/)
20:41:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:12%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/finance-banking/)
20:41:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:13%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/finance-banking/)
20:41:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:13%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/finance-banking/)
20:41:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:14%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/finance-banking/)
20:41:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:14%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/finance-banking/)
20:41:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:15%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/finance-banking/)
20:41:15	2346/2346	---MCZ	200	added ('OK')	application/json	date:Fri,%2024%20Sep%202021%2015:11:15%20GMT	https://www.brahmayya.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.brahmayya.com%2Fsectors%2Fmanufacturing%2F	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-json/oembed/1.0/embed62d3.json	(from https://www.brahmayya.com/sectors/manufacturing/)
20:41:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:15%20GMT	https://www.brahmayya.com/?p=47	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/indexcb30.html	(from https://www.brahmayya.com/sectors/manufacturing/)
20:41:16	2460/2460	---MCZ	200	added ('OK')	text/xml	date:Fri,%2024%20Sep%202021%2015:11:16%20GMT	https://www.brahmayya.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.brahmayya.com%2Fsectors%2Fmanufacturing%2F&format=xml	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-json/oembed/1.0/embed683f	(from https://www.brahmayya.com/sectors/manufacturing/)
20:41:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:16%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/manufacturing/)
20:41:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:17%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/manufacturing/)
20:41:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:17%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/manufacturing/)
20:41:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:17%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/manufacturing/)
20:41:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:18%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/manufacturing/)
20:41:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:18%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/manufacturing/)
20:41:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:19%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/manufacturing/)
20:41:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:19%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/manufacturing/)
20:41:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:20%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/manufacturing/)
20:41:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:20%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/manufacturing/)
20:41:21	2345/2345	---MCZ	200	added ('OK')	application/json	date:Fri,%2024%20Sep%202021%2015:11:21%20GMT	https://www.brahmayya.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.brahmayya.com%2Fsectors%2Fservice-sector%2F	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-json/oembed/1.0/embedfbe1.json	(from https://www.brahmayya.com/sectors/service-sector/)
20:41:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:21%20GMT	https://www.brahmayya.com/?p=49	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/index0012.html	(from https://www.brahmayya.com/sectors/service-sector/)
20:41:21	2459/2459	---MCZ	200	added ('OK')	text/xml	date:Fri,%2024%20Sep%202021%2015:11:21%20GMT	https://www.brahmayya.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.brahmayya.com%2Fsectors%2Fservice-sector%2F&format=xml	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/wp-json/oembed/1.0/embed0951	(from https://www.brahmayya.com/sectors/service-sector/)
20:41:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:21%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/service-sector/)
20:41:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:22%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/service-sector/)
20:41:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:22%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/service-sector/)
20:41:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Sep%202021%2015:11:23%20GMT	https://www.brahmayya.com/contact	C:/Sahil%20temp%20files/Downloads/Shreyas/brahmayya/www.brahmayya.com/contact	(from https://www.brahmayya.com/sectors/service-sector/)
